gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,ffs_frac_type,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,relative_well_position,well_family_relationship,frac_seasoning,OilPeakRate,dist-x,dist-y,bottom-dist
1516.732283,333000.2857,1552577.735,9067.913386,Slickwater Linear Hybrid,219.5511293,1023.633341,0.214482198,4.662391601,1.3534311677459787,Standalone Well,Standalone Well,181.0,319.94754950000004,10615.975000000093,1292.31389999995,9942.309660313733
9555.11811,1685596.0,7849347.535,9973.425197,Slickwater Linear Hybrid,176.4076572,821.4809534,0.2147434539999999,4.656719365,2.0,Inner Well,Sibling Well,88.0,148.81145159999997,10755.277999999933,2022.9496999999974,9706.62839714029
9619.094488,1642335.071,8173951.788,9781.496063,Slickwater Linear Hybrid,170.7369725,849.7631246,0.2009230189999999,4.977030528,2.0,Outer Well,Sibling Well,97.0,189.1037197,10562.978999999934,2163.965499999933,10065.617683007104
9659.448819,1644596.6430000002,7822331.961,9556.102362,Slickwater Linear Hybrid,170.2578143,809.8114196,0.21024378,4.756383272,2.0,Standalone Well,Standalone Well,123.0,117.5093039,210.25959274545312,169.46141693310346,10027.786790464676
9667.322835,1674513.6430000002,7650066.018999999,9456.692913,Slickwater Linear Hybrid,173.2137916,791.3324247,0.218888783,4.568530123,2.0,Standalone Well,Standalone Well,129.0,229.1456386,10517.854999999981,1754.0483999999706,10068.739773671567
9602.362205,1679875.071,7862422.407000001,9714.566929,Slickwater Linear Hybrid,174.9439394,818.8008575,0.213658715,4.68036138,2.0,Outer Well,Sibling Well,90.0,239.137537,10759.756999999983,1601.0418999999529,9590.709366532083
9653.543307,1680137.5,7713491.409,9695.866142,Slickwater Linear Hybrid,174.04360730000002,799.0321443,0.21781803,4.590988183,2.0,Standalone Well,Standalone Well,88.0,181.6864567,10671.108000000007,2436.7323000000324,10020.724641754126
4237.204724,881142.8571,1873578.29,9311.023622,Slickwater Crosslink Hybrid,207.9538079,442.1731806,0.47029946,2.126304804,1.0,Outer Well,Sibling Well,19.0,266.6667079,217.80400000000373,5382.338400000008,4231.049399717941
4463.582677,829000.0,4222393.665,9450.787402,Slickwater Only,185.7252481,945.9651519,0.196334133,5.093357859,1.0,Standalone Well,Standalone Well,12.0,310.2337782,4747.104999999981,550.4012000000803,4259.618064339901
4516.732282999999,796142.8571,4274373.662,10113.18898,Slickwater Only,176.2652305,946.342044,0.186259537,5.368852616,1.0,Standalone Well,Standalone Well,22.0,136.0833544,5172.222000000067,818.4847999999765,4711.544042456104
6498.0314960000005,1158285.7140000002,5022580.92,9586.057215,Slickwater Linear Hybrid,178.2517852,772.9388389999999,0.23061564,4.336219344,1.5,Unknown,Unknown,126.0,259.4159132,7472.158999999985,794.5567000000738,7041.835465286298
9112.204724,1712285.7140000002,5122425.2930000005,9043.307087,Slickwater Only,187.9112428,562.1499349,0.334272462,2.991571588,2.0,Inner Well,Sibling Well,19.0,366.6429139,9855.242000000086,1663.9667999999365,9217.078153920938
4232.283465,818000.0,2818318.936,10315.94488,Slickwater Crosslink Hybrid,193.2762791,665.9097765,0.290243943,3.4453776730000003,1.0,Standalone Well,Standalone Well,24.0,162.6309776,113.57599999988452,5347.1736000000965,4111.489519607424
4441.929134,645285.7143,3325107.015,9198.818898,Slickwater Only,145.2715014,748.5727292,0.194064646,5.152922095,1.0,Standalone Well,Standalone Well,45.0,278.7417098,964.2189999998081,5467.616600000067,4943.422627601433
4381.8897640000005,654857.1429,2863381.134,7847.440945,Slickwater Only,149.4462842,653.4580485,0.228700656,4.372527909,1.0,Standalone Well,Standalone Well,33.0,145.273832,5289.895000000019,746.1187999999383,4495.845545965451
4433.070866,940571.4286,2809765.149,9793.307087,Undefined,212.1715301,633.8191367000001,0.334750906,2.987295875,1.0,Inner Well,Infill Child Well,23.0,190.367093,1512.402999999933,5068.058900000062,4463.629242667504
4424.212598,477285.7143,1983514.271,7086.614173000001,Slickwater Crosslink Hybrid,107.880375,448.3315906,0.2406263069999999,4.15582158,1.0,Standalone Well,Standalone Well,21.0,145.476213,4834.39000000013,422.91809999989346,4286.800294425752
4517.7165350000005,497428.5714,2114500.363,7022.637795000001,Slickwater Crosslink Hybrid,110.1061936,468.0462677,0.235246387,4.250862303,1.0,Standalone Well,Standalone Well,40.0,160.5849455,4848.915000000037,581.0011999999406,4259.277542693026
4517.7165350000005,472428.5714,2095962.729,7040.3543310000005,Slickwater Crosslink Hybrid,104.5724245,463.9429483,0.225399319,4.436570639,1.0,Standalone Well,Standalone Well,25.0,131.70081399999998,5064.131999999983,951.639499999932,4309.404083592874
4440.944882,477000.0,2040089.28,7062.992126,Slickwater Crosslink Hybrid,107.4095745,459.381806,0.233813297,4.27691673,1.0,Outer Well,Infill Child Well,17.0,170.9182804,4606.462000000058,1888.1302999999607,4351.292338885692
4261.8110240000005,882142.8571,2549440.395,9496.062992,Slickwater Crosslink Hybrid,206.9877928,598.2058754999999,0.3460143089999999,2.890053889,1.0,Inner Well,Infill Child Well,42.0,213.8262236,1050.7939999999944,5270.2025999999605,4215.785188389388
7204.724409,529428.5714,3225193.999,8840.13835388412,Slickwater Only,73.48352849,447.64987750000006,0.164154023,6.091839717999999,1.5,Outer Well,Infill Child Well,24.0,199.378007,7609.565000000177,1214.0818000000436,7147.453717783172
4486.220472,545714.2857,2572194.398,8570.866142,Undefined,121.6423243,573.3544336,0.212159037,4.713445232,1.0,Inner Well,Sibling Well,30.0,607.9881892999999,1023.5910000000149,5179.617499999935,4704.067996715076
9522.637795,1798714.2859999998,7424129.149,7080.708661,Slickwater Only,188.8882392,779.6294796,0.242279498,4.127464383,2.0,Standalone Well,Standalone Well,14.0,155.3444685,10003.28999999992,1495.1956999999238,9520.364101990577
4619.094488000001,486285.7143,2895632.9480000003,8519.685039,Slickwater Only,105.27728229999998,626.8832464,0.167937623,5.954591843999999,1.0,Standalone Well,Standalone Well,24.0,236.6428938,909.6160000001546,5154.493000000017,4546.118430307681
4218.503937,669645.0,2053827.818,9003.937007999999,Slickwater Crosslink Hybrid,158.7399253,486.8616572,0.326047293,3.067039727,1.0,Standalone Well,Standalone Well,34.0,329.4119557,179.1785753215663,162.1314943227917,4223.626371188964
4611.220472,466142.8571,2708687.419,7460.629921,Slickwater Only,101.0888245,587.4122557000001,0.172091787,5.81085257,1.0,Standalone Well,Standalone Well,32.0,345.0000534,888.5759999998845,5135.699300000095,4463.0144979880715
4628.937008,467714.2857,2710640.42,7405.511811,Slickwater Only,101.0414021,585.5859379999999,0.172547521,5.795504867999999,1.0,Outer Well,Infill Child Well,22.0,171.1547884,732.2060000000056,5303.460399999982,4673.838683938774
4403.543307,841142.8571,3365872.021,7781.496063,Slickwater Only,191.0150073,764.3553807,0.249903399,4.001546221,1.0,Standalone Well,Standalone Well,27.0,176.4405035,4800.1130000001285,653.1424000000115,4416.121082789382
5857.283465,621857.1429,3347256.518,9812.992126,Undefined,106.168183,571.4691014,0.185781143,5.382677608,1.0,Standalone Well,Standalone Well,35.0,452.8453081999999,6257.253000000026,246.07820000010543,5308.405903240387
4362.204724,924285.7143,2620297.917,8978.346457,Slickwater Crosslink Hybrid,211.8849923,600.6820136,0.352740697,2.834943651,1.0,Standalone Well,Standalone Well,25.0,432.6960987,828.3479999999981,4714.253799999948,4184.73610625893
4193.897638,914428.5714,2559975.23,8995.07874,Undefined,218.0378851,610.4047954,0.357202117,2.79953548,1.0,Standalone Well,Standalone Well,19.0,260.6905165,680.2079999998678,4498.364100000006,4293.85759050864
4482.283465,922714.2857,2609974.916,9244.094488,Slickwater Crosslink Hybrid,205.85808390000005,582.2868937999999,0.353533775,2.828584055,1.0,Standalone Well,Standalone Well,26.0,392.0714892,802.1010000000242,5276.609200000064,4663.748546304414
4444.88189,954571.4286,2781223.74,9294.291339,Undefined,214.7574339,625.7137554999999,0.343219934,2.913583684,1.0,Standalone Well,Standalone Well,29.0,425.2381610000001,717.4699999999721,5535.615299999947,4561.724348817073
4441.929134,840142.8571,4240865.24,9430.11811,Slickwater Only,189.1391852,954.7350063,0.198106473,5.047790627,1.0,Standalone Well,Standalone Well,24.0,354.34529289999995,4725.045999999857,756.1249000000535,4386.832880574789
4144.685039,602714.2857,3063203.474,7550.19685,Slickwater Only,145.4185976,739.0678532000001,0.196759468,5.082347551,1.0,Outer Well,Infill Child Well,8.0,277.3762334,405.55000000004657,4517.686300000059,4065.3958620317726
4314.96063,476428.5714,2757644.546,4812.992126,Slickwater Only,110.4131908,639.0891557,0.172766491,5.788159467000001,1.0,Inner Well,Infill Child Well,14.0,38.98810127,978.8919999999925,4563.896399999969,4169.13845388234
4518.700787,500428.5714,2119687.328,9980.314961,Slickwater Only,110.7461182,469.0922076000001,0.236086033,4.235744018,1.0,Outer Well,Infill Child Well,35.0,307.3183015,5247.175999999978,425.0381000000052,4454.863002147624
9452.755906,1769142.8569999998,6701240.0370000005,8917.322834999999,Slickwater Linear Hybrid,187.1563039,708.9191876,0.264002311,3.787845628,2.0,Standalone Well,Standalone Well,43.0,248.1476575,9884.623000000138,1377.9564999999711,9538.623651094786
8232.283465,1533285.7140000002,4803512.743,7440.944881999999,Slickwater Only,186.252784,583.4970047,0.319200926,3.132822995,1.5,Standalone Well,Standalone Well,41.0,269.4286131,9921.985000000102,1061.5468999999575,9483.489898481948
9501.968504,1984566.429,7696600.001,9440.944882,Slickwater Only,208.8584516,810.0005801,0.257849756,3.878227451,2.0,Outer Well,Infill Child Well,32.0,191.048601,9684.309000000008,473.4965999999549,8827.934278014898
7114.173228000001,756142.8571,4620705.715,10166.33858,Crosslink Only,106.28682109999998,649.5070568,0.163642288,6.110889856,1.5,Standalone Well,Standalone Well,37.0,464.9048339,1184.5449999999255,8906.226600000053,7212.234691698636
4158.464567,749216.4286,4511957.698,9673.228346,Slickwater Crosslink Hybrid,180.1666015,1085.005686,0.166051297,6.0222354000000005,1.0,Standalone Well,Standalone Well,52.0,165.4932796,877.7389999998268,4746.471299999976,4371.01270217926
4685.03937,677571.4286,3754519.081,4796.259843,Slickwater Only,144.6244898,801.3847450000001,0.1804682339999999,5.54114138,1.0,Inner Well,Infill Child Well,21.0,121.2857331,653.9930000000168,4966.71510000003,4541.051979612437
4685.03937,684714.2857,3578904.0539999995,4790.3543310000005,Slickwater Only,146.1490996,763.9005291,0.1913195419999999,5.226857579,1.0,Inner Well,Infill Child Well,26.9,168.857169,716.6010000000242,5121.907600000035,4570.320530879771
4278.543307,900857.1429,2509296.126,8944.88189,Slickwater Crosslink Hybrid,210.5523021,586.4837507,0.359007904,2.785453994,1.0,Standalone Well,Standalone Well,28.0,373.8691055,459.6740000001155,4809.731099999975,4317.351632572757
4232.283465,908714.2857,2452512.606,8511.811023999999,Slickwater Crosslink Hybrid,214.7101661,579.4773971,0.3705237979999999,2.698881975,1.0,Standalone Well,Standalone Well,63.0,59.67500924,4759.289999999804,17.588099999935366,4029.6272838866057
4345.472441,785142.8571,4048002.769,10523.62205,Slickwater Only,180.6806666,931.5449182,0.193958083,5.155753163,1.0,Standalone Well,Standalone Well,17.0,323.0889389,4669.082999999868,1123.6352999999654,4221.745230786985
4399.606299,781714.2857,4180469.48,9462.598425,Slickwater Only,177.6782359,950.1917208,0.186991985,5.347822799999999,1.0,Standalone Well,Standalone Well,18.0,488.6191232,4669.085000000196,1123.6285999999382,4267.284723220678
4593.503937,872428.5714,2712131.7410000004,9359.251969,Slickwater Crosslink Hybrid,189.9265971,590.4276514,0.321676325,3.1087149480000003,1.0,Standalone Well,Standalone Well,17.0,615.2262857000001,1302.435999999987,4786.1726999999955,4344.2127763921435
7126.968504,794142.8571,4214156.152,8832.677165000001,Undefined,111.4278612,591.2971482999999,0.188446471,5.3065466930000005,1.5,Outer Well,Infill Child Well,30.0,219.85451084245412,1026.1720000000205,8903.946200000122,7917.101544232448
4433.070866,472142.8571,3199029.995,9773.622047,Undefined,106.5046942,721.6284357999999,0.147589381,6.775555209,1.0,Standalone Well,Standalone Well,31.0,392.5806163,5135.562999999849,1767.8205999999773,4448.674359549777
4332.677165,939285.7143,2562275.28229,8538.385827,Slickwater Crosslink Hybrid,216.791069,544.5951383099999,0.3769829655,3.212345449,1.0,Standalone Well,Standalone Well,64.0,74.40001151,4529.873999999836,1587.8815000000177,4257.711019340715
4685.03937,344000.0,2136396.331,4813.976378,Slickwater Only,73.42521008,456.0039227,0.1610188119999999,6.21045445,1.0,Inner Well,Infill Child Well,19.0,102.5714444,468.7960000000894,4735.628099999973,4379.029094370033
4990.15748,366571.4286,2303532.856,4795.275591,Slickwater Only,73.45888983,461.6152628,0.159134448,6.283994542,1.0,Inner Well,Infill Child Well,15.0,146.044467,677.1680000000633,5283.366099999985,4817.821342236618
4266.732282999999,624571.4286,3525708.046,7292.322834999999,Slickwater Only,146.3816774,826.3251152,0.177147801,5.645003732999999,1.0,Outer Well,Infill Child Well,33.0,353.3691023,4891.451000000001,304.4586999999592,4293.300997236669
4423.228346,500714.2857,2389418.37,10437.99213,Slickwater Only,113.2010935,540.1978335,0.209554882,4.772019568999999,1.0,Inner Well,Sibling Well,57.0,341.6606481,4624.535000000149,1041.216299999971,4486.4900204410515
4496.062992,500660.7143,1984170.807,10440.94488,Slickwater Only,111.3553603,441.3129466,0.252327427,3.963104654,1.0,Inner Well,Sibling Well,49.0,393.0616085,4891.05299999984,8.046799999894574,4496.856901804165
4549.212598,812571.4286,4208498.651000001,9494.094488,Slickwater Only,178.61803799999998,925.1048528,0.193078695,5.17923533,1.0,Standalone Well,Standalone Well,25.0,577.4858037,5283.314999999944,785.9801999999909,4855.6258750970055
9443.897638,1028285.714,2385438.191,8776.574803,Slickwater Crosslink Hybrid,108.883615,252.5904327,0.431067851,2.319820413,2.0,Outer Well,Sibling Well,75.0,482.1429318,101.44873909046873,165.6527625611052,9191.946683400682
9665.354331,1099285.7140000002,4740861.734,7851.377953,Undefined,113.7346523,490.5005623,0.2318746619999999,4.312674742,2.0,Outer Well,Sibling Well,37.0,499.3929344,2659.222999999998,10503.725899999961,9658.715051567691
6573.818898,867902.8571,6219127.223999999,10589.56693,Slickwater Crosslink Hybrid,132.0241507,946.0448061,0.139553803,7.16569507,1.5,Standalone Well,Standalone Well,38.0,236.7738462,7131.785000000033,626.2462000000523,6430.022312043622
4641.732282999999,985142.8571,2987044.212,10468.50394,Slickwater Crosslink Hybrid,212.2360354,643.519279,0.329805248,3.032092443,1.0,Outer Well,Sibling Well,31.1,156.059548,176.61580774746835,150.6561042466201,4539.741035878516
9664.370079,1099714.2859999998,4715116.23,7864.173228000001,Undefined,113.7905809,487.8865556,0.233231639,4.287582958,2.0,Inner Well,Sibling Well,45.0,388.6994649,1354.91100000008,10689.453399999999,10102.328772521447
5062.007874,368571.4286,2279430.353,4704.724409,Slickwater Only,72.8113108,450.3016213,0.161694534,6.184500957000001,1.0,Inner Well,Infill Child Well,18.0,110.000017,827.1259999999311,5444.381500000018,4884.536183536153
4533.464567,921142.8571,2629500.859,9416.338583,Slickwater Crosslink Hybrid,203.1873953,580.0201635,0.350310917,2.854607012,1.0,Outer Well,Sibling Well,28.4,259.5238497,409.76799999992363,4840.588400000008,4289.625317172593
6358.267717000001,904285.7143,5979327.425,9502.952756,Slickwater Linear Hybrid,142.2220257,940.4019604,0.151235356,6.612210423,1.5,Standalone Well,Standalone Well,59.0,317.8333825,7399.858000000007,1043.612300000037,6720.648184103199
9605.314961,1029857.143,7013394.585,9843.503937,Slickwater Crosslink Hybrid,107.2174257,730.1576902,0.146841466,6.810065487,2.0,Inner Well,Sibling Well,48.0,219.85451084245412,1919.280999999959,9870.00119999994,9660.303996606497
9664.370079,1029285.714,7020075.086,9840.551181,Slickwater Crosslink Hybrid,106.50313529999998,726.3872378,0.146620328,6.820336656,2.0,Outer Well,Sibling Well,82.0,219.85451084245412,633.6010000000242,10029.132699999958,9335.671785170944
4165.3543310000005,642857.1429,2945142.539,8885.826772,Undefined,154.3343235,707.0569045,0.21827709,4.581332839,1.0,Inner Well,Infill Child Well,9.0,219.7801927,308.25700000021607,4919.083700000076,4174.77440066786
4486.220472,916285.7143,2609756.071,9302.165354,Slickwater Crosslink Hybrid,204.2444681,581.7271101,0.351100137,2.8481902860000003,1.0,Standalone Well,Standalone Well,27.0,316.9996522,4854.220999999903,313.23670000000857,4425.639999273652
6912.401575,1182142.857,6528985.927,10058.07087,Slickwater Only,171.0176766,944.5322087,0.181060715,5.523009243,1.5,Standalone Well,Standalone Well,24.0,214.8595571,7330.504999999888,1016.5646999999881,6806.797084017584
9473.425197,1098285.7140000002,4434829.686000001,7546.259843000001,Undefined,115.9333284,468.1337103,0.247650032,4.03795627,2.0,Outer Well,Sibling Well,48.0,519.3687027999999,2074.2549999998882,10030.550200000056,9294.17908706968
9346.456693,1101000.0,4253123.158,7504.921259999999,Undefined,117.7986521,455.0519302,0.258868591,3.862963813,2.0,Inner Well,Sibling Well,54.0,592.7828298,703.1000000000931,10340.858899999992,9294.149312255717
6999.015748000001,1221142.857,4081460.632,7333.661417,Slickwater Only,174.4735119,583.1477993999999,0.29919261,3.342328547,1.5,Standalone Well,Standalone Well,27.0,209.0655085,2630.8669999999693,75.55819999997038,6934.106535690604
9349.409449,1097142.857,4274714.662,7552.165354000001,Undefined,117.3488939,457.217612,0.256658735,3.896224301,2.0,Inner Well,Infill Child Well,44.0,383.2381545,2130.033999999985,10138.562099999981,9371.386688688754
5000.0,366142.8571,2299998.856,4803.149606,Slickwater Only,73.22857143,459.99977120000005,0.159192626,6.281698007,1.0,Inner Well,Infill Child Well,18.0,134.32105249999998,579.9559999997728,5375.056899999967,4938.91965477438
5000.0,367000.0,2334951.361,4791.338583,Slickwater Only,73.4,466.9902723,0.157176722,6.36226529,1.0,Inner Well,Infill Child Well,34.0,113.45239850000002,811.8350000001956,5382.222599999979,4716.69239300733
4370.07874,320857.1429,2001019.31,4690.944882,Slickwater Only,73.42136422,457.8909051,0.16034685,6.236480483999999,1.0,Inner Well,Infill Child Well,22.0,113.6904938,826.1119999999646,4662.878299999982,4350.145486836512
9679.133858,1331428.571,6861556.562000001,8178.149606,Slickwater Only,137.5565821,708.9019185,0.1940417689999999,5.153529607,2.0,Outer Well,Infill Child Well,13.0,293.0755215,9949.684999999823,1357.296100000036,9748.929920313534
9576.771654,1604000.0,9139257.926,10561.02362,Slickwater Only,167.48859199999998,954.3151134,0.175506591,5.697791725,2.0,Standalone Well,Standalone Well,14.0,236.5226557,9942.704999999842,1406.3202000000747,9415.83270439308
9576.771654,1100000.0,4282976.163,7836.614173000001,Undefined,114.8612539,447.2254657,0.256830755,3.893614693,2.0,Inner Well,Sibling Well,49.0,365.963492,1939.2330000002403,10429.626699999906,9675.07069540319
9665.354331,1097142.857,4168586.145,7825.787402,Undefined,113.5129473,431.2916012,0.2631930389999999,3.79949258,2.0,Outer Well,Sibling Well,51.0,341.94903250000004,692.7060000000056,10582.24979999999,9452.907840469425
4493.110236,891857.1429,1841990.392,10466.53543,Slickwater Crosslink Hybrid,198.4943827,409.9588693,0.4841812129999999,2.065342423,1.0,Outer Well,Sibling Well,32.0,155.9405003,463.6610000000801,4857.714900000021,4368.250645472622
4580.708661,836285.7143,3766469.583,9055.11811,Slickwater Only,182.5668856,822.2460456,0.2220343739999999,4.503807154,1.0,Standalone Well,Standalone Well,20.0,359.1071984,4704.185999999987,515.3641000000061,4137.684624613566
4006.889764,720000.0,2396594.871,7649.606298999999,Slickwater Crosslink Hybrid,179.6904937,598.1184939,0.300426246,3.328603987,1.0,Outer Well,Sibling Well,43.0,82.08334604,487.7709999999497,4812.153599999961,4196.166295174852
4187.992126,613724.942847,2483105.182,9064.96063,Slickwater Crosslink Hybrid,103.78173373,592.9106615000001,0.34352494599999994,2.9787235581000004,1.0,Standalone Well,Standalone Well,28.0,114.3571606,675.5590000001248,4757.5152000000235,4146.879236586368
9695.866142,1053142.857,5522294.355,9821.850394,Undefined,108.6177183,569.5514226,0.190707483,5.24363273,2.0,Outer Well,Sibling Well,28.0,219.85451084245412,1533.8090000001248,10155.95259999996,9452.353321233015
7108.267717000001,931285.7143,5374625.832,9960.629921,Undefined,131.01443999999998,756.1090896000001,0.173274521,5.771188959,1.5,Standalone Well,Standalone Well,19.0,219.85451084245412,1677.0520000001416,7520.240500000073,6741.278211716585
7114.173228000001,816428.5714,3788371.086,10000.0,Undefined,114.7608507,532.5103796,0.215509134,4.640174559,1.5,Outer Well,Sibling Well,20.0,412.892921,1240.6359999999404,7834.970199999982,7183.29690157864
7121.062992,818428.5714,3707492.074,9997.047244,Undefined,114.9306743,520.6374495,0.220749918,4.530013007,1.5,Outer Well,Sibling Well,24.0,633.9643838,12.690999999875203,8014.768899999908,6831.579242579111
4479.330709000001,495285.7143,2949278.456,8415.354331,Undefined,110.5713658,658.4194489,0.167934538,5.954701238999999,1.0,Inner Well,Infill Child Well,42.0,585.1004874,758.6650000000373,4663.334399999934,4287.7742630681305
4523.622047,495142.8571,2947836.956,9792.322835,Undefined,109.4571677,651.6541225999999,0.1679681969999999,5.95350799,1.0,Standalone Well,Standalone Well,15.0,382.8929164,706.8259999998845,4686.363599999924,4307.251019866743
4197.834646,963714.2857,2474590.883,9046.259843,Slickwater Crosslink Hybrid,229.5741417,589.4922243999999,0.3894438839999999,2.567764035,1.0,Standalone Well,Standalone Well,29.0,216.928605,780.7609999999404,4851.334000000032,4144.785950185103
3110.23622,546067.799967,2580157.7090000003,7879.921259999999,Slickwater Crosslink Hybrid,86.852111125,829.5696937000001,0.28609140489999996,4.0481853567999995,1.0,Standalone Well,Standalone Well,49.0,146.5595465,119.33111236314289,165.52741179370787,4179.210080204144
4523.622047,493428.5714,2570814.898,8575.787402,Undefined,109.0782047,568.3089504,0.191934694,5.210105468,1.0,Inner Well,Sibling Well,24.0,219.85451084245412,1071.5,4871.896600000095,4167.579894140909
4558.070866,515000.0,2144115.332,8570.866142,Undefined,112.986396,470.3997359,0.240192303,4.163330741,1.0,Outer Well,Sibling Well,27.0,219.85451084245412,326.38400000007823,4981.6263000000035,4169.379826519623
6629.92126,967479.5,6438476.615,10587.59843,Slickwater Linear Hybrid,145.9262429,971.1241451,0.150265281,6.654897200000001,1.5,Standalone Well,Standalone Well,20.0,223.3928917,6992.4679999999935,1267.6363999999594,6497.294507498493
10140.74803,1180142.857,4931477.442,8847.440945,Undefined,116.376312,486.3031234,0.239308173,4.178712274,2.0,Inner Well,Infill Child Well,58.0,505.8167449,1121.2659999998286,11011.361700000009,9742.045947605326
9707.677165,1127000.0,4503014.197,8760.826772,Undefined,116.0936835,463.86114,0.2502768039999999,3.99557604,2.0,Inner Well,Infill Child Well,20.0,341.2091798,2379.04000000027,10730.933300000033,9931.334866653307
9702.755906,1127142.857,4492009.195,8782.480315,Undefined,116.1672898,462.9621973999999,0.250921761,3.985306003,2.0,Outer Well,Sibling Well,58.0,543.3734967999999,1088.8510000000242,10886.65969999996,9525.126008937676
9337.598425,1399285.7140000002,8243691.776000001,8000.984251999999,Slickwater Only,149.8549895,882.849251,0.169740179,5.891357062999999,2.0,Outer Well,Infill Child Well,23.0,353.5000547,9949.087000000058,1332.4148000000278,9486.605859038804
4389.763779999999,945142.8571,2611365.487,9246.062992,Slickwater Crosslink Hybrid,215.3060858,594.8760841,0.361934345,2.762932045,1.0,Standalone Well,Standalone Well,27.0,335.8690996,821.9399999999441,4533.780000000028,4398.752911631646
4415.3543310000005,498232.1429,1976606.806,10076.77165,Slickwater Linear Hybrid,112.8408063,447.6666328,0.252064367,3.967240641,1.0,Inner Well,Infill Child Well,47.0,223.80158230000004,4957.387000000104,464.24520000000484,4326.402568292724
9471.456693,1357571.429,6747135.544,9395.669291,Slickwater Only,143.33290780000002,712.365137,0.201207078,4.970004084,2.0,Inner Well,Infill Child Well,31.0,244.0357282,9866.351000000024,1431.6630999998888,9459.126022498356
4092.519685,886857.1429,2504517.328,9459.645669,Slickwater Crosslink Hybrid,216.7019858,611.9744121,0.354103017,2.824036936,1.0,Standalone Well,Standalone Well,25.0,379.6548207,1199.6929999999702,4068.856700000004,4015.820412978631
9435.03937,1350000.0,6692668.536,9624.015748,Slickwater Only,143.0836637,709.3418769,0.201713262,4.957532249,2.0,Outer Well,Sibling Well,15.0,337.4738022,9883.544999999925,1312.3960999998963,9274.824343943463
9446.850394,1611428.571,6957455.0770000005,8648.622047,Slickwater Only,170.5783943,736.4840965,0.231611782,4.31756964,2.0,Standalone Well,Standalone Well,26.0,413.3223259,10635.822999999975,683.935899999924,9453.061351299953
7549.212598,1346571.429,5806694.302999999,10064.96063,Slickwater Linear Hybrid,178.3724343,769.1788021000001,0.231899831,4.312206676000001,1.5,Standalone Well,Standalone Well,85.0,545.9949655,8112.560000000056,844.8477999999886,7543.360098244172
7286.417323000001,1332714.2859999998,5382386.166,10103.34646,Slickwater Linear Hybrid,182.9039193,738.6876057,0.24760659,4.038664719,1.5,Inner Well,Sibling Well,88.0,542.732584,8089.949999999953,823.173000000068,7417.196732920002
4271.653543,900000.0,2627917.276,9256.889764,Undefined,210.6912442,615.1990672999999,0.342476534,2.919908084,1.0,Standalone Well,Standalone Well,24.0,274.3254393,4534.851999999955,751.6917999999132,4227.650105912692
4490.15748,814000.0,4102307.766,10660.43307,Undefined,181.2854011,913.6222468,0.198424898,5.03969013,1.0,Outer Well,Infill Child Well,23.0,207.6262226,1029.3009999999776,5133.813599999994,4532.321183052046
7166.338583,1267857.143,6836400.057999999,10626.9685,Slickwater Only,176.91839819999998,953.9599587,0.1854568389999999,5.392090187000001,1.5,Standalone Well,Standalone Well,35.0,372.7972006,730.3279999999795,8196.283900000039,7521.009966055592
7155.511811,1266428.571,6552595.014,9601.377953,Slickwater Only,176.98644130000002,915.7409263,0.193271302,5.174073897,1.5,Outer Well,Infill Child Well,25.0,569.8686596,784.3549999999814,8188.565599999973,7666.220830045662
4488.188976,910285.7143,2661603.9480000003,10875.0,Slickwater Crosslink Hybrid,202.8180451,593.0240375,0.342006449,2.923921474,1.0,Standalone Well,Standalone Well,72.0,244.5595617,516.125,4436.872199999983,4241.106002950336
4476.377953,936428.5714,2704013.799,10485.23622,Slickwater Crosslink Hybrid,209.193366,604.0628892000001,0.346310574,2.887581479,1.0,Standalone Well,Standalone Well,26.0,146.7024037,1357.5800000000745,5283.155199999921,4211.331408919117
3233.267717,310571.4286,1498958.7319999998,4970.472441,Slickwater Only,96.05496847,463.6048924,0.207191447,4.826454059,1.0,Standalone Well,Standalone Well,11.0,125.5833528,1042.4520000000484,3510.2079000000376,3103.9646723244646
4685.03937,345285.7143,2204968.341,4622.047243999999,Slickwater Only,73.69963986,470.6403014,0.156594409,6.385924032999999,1.0,Outer Well,Infill Child Well,26.0,131.6182176,649.0850000001956,5095.630099999951,4402.547581368864
4507.874016,656428.5714,8265376.279,9858.267717,Undefined,145.6182158,567.8973755932149,0.079419079,12.59143285,1.0,Inner Well,Infill Child Well,22.0,648.3215289,5026.9199999999255,35.569600000046194,4552.718861566723
4508.858268,647428.5714,9297645.439,9860.23622,Undefined,143.59035769999997,567.8973755932149,0.069633605,14.36088219,1.0,Outer Well,Sibling Well,23.0,683.8334392,5048.162000000011,580.1326999999583,4608.213582621856
4781.4960630000005,355428.5714,2204890.841,4725.393701,Slickwater Only,74.33417632,461.12990830000007,0.161200076,6.203471016,1.0,Inner Well,Infill Child Well,18.0,74.04678017,663.5420000001322,5044.6739000000525,4791.018629856883
4493.110236,682428.5714,1606962.749,8768.700787,Slickwater Only,151.88333590000002,357.6504168,0.424669814,2.3547706180000003,1.0,Outer Well,Infill Child Well,35.0,78.13969463,389.0,4680.944699999993,4153.9703869869945
